지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m)
108,서울,2017-03-27 20:00,5.9,,.8,320,63,1009.8,,,,0,,894
108,서울,2017-03-27 21:00,5.7,,1.4,250,66,1010.5,,,0,0,,605
108,서울,2017-03-27 22:00,5.1,,1.8,230,72,1011,,,,0,,476
108,서울,2017-03-27 23:00,4.7,,.7,250,77,1011.1,,,,0,,409
108,서울,2017-03-28 00:00,4.4,,1.8,270,79,1011.3,,,0,0,,381
108,서울,2017-03-28 01:00,4.1,,.9,250,82,1011.5,,,,0,,347
108,서울,2017-03-28 02:00,3.8,,0,0,82,1012,,,,0,,346
108,서울,2017-03-28 03:00,3.4,,.1,0,85,1012.1,,,0,0,,307
108,서울,2017-03-28 04:00,3,,1.2,20,87,1012.1,,,0,0,,264
108,서울,2017-03-28 05:00,2.5,,.6,20,88,1012.1,,,8,8,7,321
108,서울,2017-03-28 06:00,2.7,,.7,20,85,1012.5,,,9,9,3,337
108,서울,2017-03-28 07:00,2.9,,.4,0,84,1013.2,0,.03,9,9,3,350
108,서울,2017-03-28 08:00,3.9,,1.6,50,80,1013.6,0,.25,8,8,10,304
108,서울,2017-03-28 09:00,5.4,,2.5,50,77,1013.8,.3,.62,7,7,10,267
108,서울,2017-03-28 10:00,6.8,,1.6,70,71,1014.1,.9,1.08,3,3,10,277
108,서울,2017-03-28 11:00,8.2,,1.6,340,64,1014.1,.9,1.61,8,2,10,320
108,서울,2017-03-28 12:00,9.9,,1.9,20,53,1013.6,1,1.78,9,1,10,368
108,서울,2017-03-28 13:00,12,,1.8,180,43,1012.7,.8,1.85,7,3,11,531
108,서울,2017-03-28 14:00,12.4,,3.5,160,38,1011.9,1,1.8,8,5,15,610
108,서울,2017-03-28 15:00,12.5,,3.4,270,31,1011.2,1,1.74,8,2,10,930
108,서울,2017-03-28 16:00,12,,3.9,250,30,1011.3,.9,1.36,9,0,,989
108,서울,2017-03-28 17:00,11.1,,3.4,250,33,1011.2,0,.63,9,0,,834
108,서울,2017-03-28 18:00,10.1,,3.6,230,35,1011.4,0,.32,9,0,,983
108,서울,2017-03-28 19:00,8.8,,3.6,270,37,1011.4,.1,.11,,2,51,1207
108,서울,2017-03-28 20:00,8,,2.3,270,51,1012.1,,,,9,45,1049
108,서울,2017-03-28 21:00,7.4,,1.1,320,50,1012.3,,,9,0,,1265
108,서울,2017-03-28 22:00,6.9,,1.5,290,49,1012.4,,,,9,41,1383
108,서울,2017-03-28 23:00,6.3,,2.2,270,53,1012.5,,,,6,37,1175
108,서울,2017-03-29 00:00,5.5,,1.3,200,62,1012.7,,,0,0,,764
108,서울,2017-03-29 01:00,5.2,,2.1,250,67,1013,,,,0,,511
108,서울,2017-03-29 02:00,5,,2.5,250,70,1013.1,,,,0,,482
108,서울,2017-03-29 03:00,4.9,,2.9,250,81,1013.1,,,8,8,9,378
108,서울,2017-03-29 04:00,5,,1.9,270,83,1012.9,,,7,7,10,388
108,서울,2017-03-29 05:00,4.7,,2.3,270,80,1013,,,4,4,10,543
108,서울,2017-03-29 06:00,4.8,,2.5,250,81,1013.2,,,9,9,9,611
108,서울,2017-03-29 07:00,4.8,,2.4,290,72,1013.3,0,.05,8,8,6,1037
108,서울,2017-03-29 08:00,5.4,,1.1,50,68,1013,.9,.47,2,2,10,864
108,서울,2017-03-29 09:00,7.1,,1.2,50,59,1013.1,1,1.01,1,1,10,690
108,서울,2017-03-29 10:00,9.5,,1.3,50,52,1013.1,1,1.64,0,0,,881
108,서울,2017-03-29 11:00,11,,2,180,47,1013.1,1,2.03,2,0,,883
108,서울,2017-03-29 12:00,12.7,,2.7,200,39,1012.6,1,2.4,0,0,,1049
108,서울,2017-03-29 13:00,14,,3.9,180,31,1012.1,1,2.58,1,0,,1188
108,서울,2017-03-29 14:00,14,,2.8,290,24,1011,1,2.49,7,0,,1228
108,서울,2017-03-29 15:00,14.3,,3,270,26,1010.3,1,1.83,8,0,,1142
108,서울,2017-03-29 16:00,13.5,,3.6,320,33,1009.8,1,1.37,8,0,,991
108,서울,2017-03-29 17:00,13.3,,3.3,270,38,1009.8,1,1.03,8,0,,1027
108,서울,2017-03-29 18:00,11.9,,3.3,270,36,1010.1,.9,.54,8,0,,1369
108,서울,2017-03-29 19:00,10.6,,2.4,250,40,1010.1,0,.13,,0,62,1431
108,서울,2017-03-29 20:00,9.3,,1.8,270,51,1010.7,,,,0,,1260
108,서울,2017-03-29 21:00,8.4,,2.1,250,62,1011.1,,,0,0,,943
108,서울,2017-03-29 22:00,7.6,,.9,290,61,1011.7,,,,0,,991
108,서울,2017-03-29 23:00,7.1,,1.8,200,55,1012.1,,,,0,,1148
108,서울,2017-03-30 00:00,6.4,,1.1,200,55,1012.1,,,0,0,,1212
108,서울,2017-03-30 01:00,5.8,,1.2,270,58,1011.9,,,,0,,1178
108,서울,2017-03-30 02:00,5.5,,1,290,60,1011.6,,,,0,,1169
108,서울,2017-03-30 03:00,4.9,,.3,0,65,1011.1,,,0,0,,1060
108,서울,2017-03-30 04:00,4.5,,.8,360,64,1010.9,,,0,0,,1056
108,서울,2017-03-30 05:00,4.4,,1.5,250,67,1011.7,,,0,0,,840
108,서울,2017-03-30 06:00,4.3,,1.1,180,68,1012.6,,,1,0,,893
108,서울,2017-03-30 07:00,4.3,,.6,360,68,1012.9,0,.07,6,0,,900
108,서울,2017-03-30 08:00,5.5,,.5,20,59,1013.2,.7,.38,4,0,,907
108,서울,2017-03-30 09:00,8.2,,.9,200,51,1013.5,1,1,1,0,,794
108,서울,2017-03-30 10:00,10.9,,1.6,230,46,1013.2,1,1.6,0,0,,808
108,서울,2017-03-30 11:00,13,,2.9,180,39,1012.7,1,2.11,1,0,,967
108,서울,2017-03-30 12:00,14.2,,3,270,34,1012.2,1,2.33,4,0,,1087
108,서울,2017-03-30 13:00,15.6,,3.1,270,30,1011.5,1,2.33,8,0,,1061
108,서울,2017-03-30 14:00,16.9,,3.2,270,30,1010.3,1,2.46,6,0,,850
108,서울,2017-03-30 15:00,16.8,,3.5,290,29,1009.7,1,1.95,8,0,,952
108,서울,2017-03-30 16:00,16.7,,3.5,290,30,1009,1,1.57,6,0,,985
108,서울,2017-03-30 17:00,15.5,,3.9,270,33,1008.8,.4,.86,9,0,,954
108,서울,2017-03-30 18:00,14.8,,3.1,270,35,1008.9,0,.41,8,0,,824
108,서울,2017-03-30 19:00,13.2,,2.5,270,47,1009.1,0,.1,,0,,899
108,서울,2017-03-30 20:00,11.7,,1.3,230,59,1009.8,,,,1,54,890
108,서울,2017-03-30 21:00,10.6,,1.7,200,62,1010.2,,,8,0,,772
108,서울,2017-03-30 22:00,10.5,,1.4,250,60,1010,,,,2,55,820
108,서울,2017-03-30 23:00,10.8,,.6,250,58,1009.7,,,,8,52,833
108,서울,2017-03-31 00:00,10.8,,1,20,56,1009.3,,,9,0,,921
108,서울,2017-03-31 01:00,10.5,,.5,20,56,1009.4,,,,2,,859
108,서울,2017-03-31 02:00,10.4,,.7,320,58,1009,,,,0,36,773
108,서울,2017-03-31 03:00,10.1,,1.1,20,60,1008.8,,,8,8,33,740
108,서울,2017-03-31 04:00,9.9,,1.9,50,60,1008.5,,,9,9,33,645
108,서울,2017-03-31 05:00,9.9,,3.2,70,55,1008.2,,,10,2,19,1007
108,서울,2017-03-31 06:00,9.7,0,2.8,50,59,1008.3,,,10,6,15,1097
108,서울,2017-03-31 07:00,9.6,,2.5,50,57,1008.4,0,.02,10,4,13,1196
108,서울,2017-03-31 08:00,9.9,,2.4,90,56,1008.6,0,.12,10,3,15,990
108,서울,2017-03-31 09:00,10.2,.2,2.1,70,63,1008.5,0,.4,10,8,9,810
108,서울,2017-03-31 10:00,11.7,,1.6,90,56,1008.4,.1,.92,9,9,10,934
108,서울,2017-03-31 11:00,12.3,,1.7,270,53,1008.2,.1,1.02,9,9,10,720
108,서울,2017-03-31 12:00,12,0,1.6,270,53,1007.7,0,.46,10,3,11,492
108,서울,2017-03-31 13:00,9.8,,2.3,290,86,1007.6,0,.13,10,8,8,181
108,서울,2017-03-31 14:00,9.2,,2.3,320,87,1007.3,0,.29,10,6,8,351
108,서울,2017-03-31 15:00,8.3,1.3,4.6,70,89,1006.8,0,.26,10,8,4,624
108,서울,2017-03-31 16:00,8,,4.3,50,85,1006.5,0,.57,10,5,9,1486
108,서울,2017-03-31 17:00,7.6,,2.6,50,84,1006.5,0,.32,10,9,7,980
108,서울,2017-03-31 18:00,7.7,0,2.6,50,82,1006.8,0,.25,9,9,10,1488
108,서울,2017-03-31 19:00,6.9,,2.8,70,79,1006.8,0,.09,,2,4,2000
108,서울,2017-03-31 20:00,6.3,,4.1,50,79,1007.4,,,,6,26,2000
108,서울,2017-03-31 21:00,6.1,,3.4,50,78,1007.8,,,3,3,10,2000
108,서울,2017-03-31 22:00,5.6,,1.6,20,80,1008,,,,1,6,2000
108,서울,2017-03-31 23:00,5.3,,2.2,50,79,1008,,,,2,32,2000
108,서울,2017-04-01 00:00,4.9,,1.5,20,81,1007.8,,,6,6,12,2000
108,서울,2017-04-01 01:00,5.1,,1.3,340,77,1007.5,,,,5,7,2000
108,서울,2017-04-01 02:00,5.7,,.8,360,74,1007.1,,,,10,7,2000
108,서울,2017-04-01 03:00,5.7,,.6,340,77,1006.7,,,3,3,10,1960
108,서울,2017-04-01 04:00,5.5,,.5,360,78,1006.4,,,8,8,7,2000
108,서울,2017-04-01 05:00,5.6,,1,270,80,1006.3,,,9,9,8,1782
108,서울,2017-04-01 06:00,5.6,,.4,0,79,1006.1,,,8,8,9,1992
108,서울,2017-04-01 07:00,5.4,,1.9,50,78,1006.3,.1,.07,1,1,12,1993
108,서울,2017-04-01 08:00,6.6,,1.7,20,71,1006.4,1,.51,0,0,,1871
108,서울,2017-04-01 09:00,8.7,,.6,70,61,1006.3,1,1.15,4,4,8,1949
108,서울,2017-04-01 10:00,9.3,,2.3,270,60,1006.5,.8,1.17,6,6,8,1966
108,서울,2017-04-01 11:00,9.9,,2,340,57,1006,.6,1.05,7,7,9,1933
108,서울,2017-04-01 12:00,11.7,,4.4,270,51,1005.1,1,2.11,7,7,11,2000
108,서울,2017-04-01 13:00,12.9,,2.8,320,39,1004.3,1,2.58,6,6,12,2000
108,서울,2017-04-01 14:00,13.2,,4.6,270,34,1003.4,.9,1.83,8,8,16,1954
108,서울,2017-04-01 15:00,14.8,,3.8,270,29,1002.9,1,2.72,7,7,9,2000
108,서울,2017-04-01 16:00,9.5,1,1.4,340,68,1003.9,.4,.62,10,7,10,2000
108,서울,2017-04-01 17:00,12.1,0,.9,180,46,1003.1,1,1.22,5,5,15,2000
108,서울,2017-04-01 18:00,11.7,,2.6,250,51,1003.3,1,.66,5,5,12,2000
108,서울,2017-04-01 19:00,10.2,,2.3,270,47,1003.9,.5,.17,,2,22,2000
108,서울,2017-04-01 20:00,9.2,,2.3,250,48,1004.4,,,,9,26,1931
108,서울,2017-04-01 21:00,8.4,,3.5,50,60,1006.1,,,3,3,14,2000
108,서울,2017-04-01 22:00,7.3,,3.3,70,66,1006.7,,,,1,,2000
108,서울,2017-04-01 23:00,5.9,,2,50,74,1006.9,,,,0,,2000
108,서울,2017-04-02 00:00,5.3,,2.3,50,76,1007.2,,,1,1,,1965
108,서울,2017-04-02 01:00,4.9,,1,360,78,1007.2,,,,0,,1947
108,서울,2017-04-02 02:00,4.6,,.3,0,76,1007.2,,,,0,,1951
108,서울,2017-04-02 03:00,4.2,,1.1,270,77,1006.9,,,0,0,,1258
108,서울,2017-04-02 04:00,4,,.3,0,78,1007,,,0,0,,1521
108,서울,2017-04-02 05:00,3.3,,1.2,50,83,1007.6,,,0,0,,1219
108,서울,2017-04-02 06:00,3.1,,.4,0,83,1007.9,,,0,0,,839
108,서울,2017-04-02 07:00,3.2,,.4,0,83,1008.4,.2,.09,0,0,,728
108,서울,2017-04-02 08:00,4.9,,2,50,74,1008.5,1,.53,0,0,,879
108,서울,2017-04-02 09:00,7.7,,.5,70,65,1008.9,1,1.17,0,0,,990
108,서울,2017-04-02 10:00,10.1,,1.5,160,59,1009.1,1,1.75,0,0,,990
108,서울,2017-04-02 11:00,12.3,,2,230,41,1009.3,1,2.2,1,0,,1332
108,서울,2017-04-02 12:00,13.5,,3.2,270,32,1008.9,1,2.57,0,0,,1758
108,서울,2017-04-02 13:00,14.2,,3.1,290,27,1008.1,1,2.68,1,1,19,1564
108,서울,2017-04-02 14:00,15,,5,250,29,1007.6,1,2.63,1,1,19,1418
108,서울,2017-04-02 15:00,15.1,,4.2,250,26,1007.2,1,2.32,0,0,,1438
108,서울,2017-04-02 16:00,15.5,,3.8,230,26,1006.5,1,1.84,2,0,,1372
108,서울,2017-04-02 17:00,14.2,,3.6,230,33,1006.8,1,.98,8,0,,1082
108,서울,2017-04-02 18:00,12.7,,3.5,230,34,1007.1,1,.56,7,0,,1250
108,서울,2017-04-02 19:00,10.7,,3.8,250,38,1007.4,.4,.12,,0,,1246
108,서울,2017-04-02 20:00,9.5,,2.2,250,46,1007.8,,,,0,,1139
108,서울,2017-04-02 21:00,8.6,,1.7,250,52,1008.5,,,0,0,,994
108,서울,2017-04-02 22:00,8.1,,2.7,250,54,1008.8,,,,0,,946
108,서울,2017-04-02 23:00,7.5,,1.2,250,56,1009.1,,,,0,,962
108,서울,2017-04-03 00:00,7.1,,1.8,200,56,1009.5,,,0,0,,956
108,서울,2017-04-03 01:00,6.4,,.9,270,58,1009.5,,,,0,,1039
108,서울,2017-04-03 02:00,6,,1.6,250,57,1009.8,,,,0,,1163
108,서울,2017-04-03 03:00,5.5,,.6,230,56,1010.1,,,0,0,,1146
108,서울,2017-04-03 04:00,5,,.3,0,59,1010.3,,,0,0,,1022
108,서울,2017-04-03 05:00,4.9,,1.5,200,67,1010.7,,,0,0,,746
108,서울,2017-04-03 06:00,4.4,,.6,200,71,1011.5,,,0,0,,633
108,서울,2017-04-03 07:00,4.5,,.1,0,73,1012.2,.2,.09,0,0,,510
108,서울,2017-04-03 08:00,6.4,,.6,20,62,1012.6,1,.51,0,0,,453
108,서울,2017-04-03 09:00,9.2,,1.9,180,55,1013.1,1,1.13,0,0,,462
108,서울,2017-04-03 10:00,11.7,,2,200,47,1013.6,1,1.74,0,0,,513
108,서울,2017-04-03 11:00,13.8,,2.8,200,42,1013.5,1,2.23,0,0,,516
108,서울,2017-04-03 12:00,15.7,,3.3,180,37,1013,1,2.57,0,0,,526
108,서울,2017-04-03 13:00,17.5,,3.5,230,30,1012.6,1,2.73,0,0,,807
108,서울,2017-04-03 14:00,18.5,,4.1,230,24,1012.1,1,2.61,0,0,,849
108,서울,2017-04-03 15:00,19,,3.2,230,22,1011.5,1,2.42,0,0,,1285
108,서울,2017-04-03 16:00,18.2,,4.6,200,28,1011.3,1,1.92,0,0,,925
108,서울,2017-04-03 17:00,18,,2.8,230,29,1011.1,1,1.33,0,0,,884
108,서울,2017-04-03 18:00,16.2,,3.5,250,31,1011.5,1,.67,0,0,,950
108,서울,2017-04-03 19:00,14,,2.9,250,35,1011.5,.5,.15,,0,,910
108,서울,2017-04-03 20:00,12.8,,2.8,250,34,1012.2,,,,0,,1045
108,서울,2017-04-03 21:00,11.7,,1.6,250,41,1012.5,,,0,0,,910
108,서울,2017-04-03 22:00,10.9,,1.6,270,45,1013.3,,,,0,,908
108,서울,2017-04-03 23:00,10,,.5,250,50,1014,,,,0,,830
108,서울,2017-04-04 00:00,9.5,,.5,290,52,1013.9,,,0,0,,800
108,서울,2017-04-04 01:00,8.9,,.9,250,52,1014.2,,,,0,,839
108,서울,2017-04-04 02:00,8.5,,1.1,70,54,1013.6,,,,0,,848
108,서울,2017-04-04 03:00,8,,1.5,20,53,1013.7,,,0,0,,861
108,서울,2017-04-04 04:00,7.4,,1.8,20,57,1013.7,,,0,0,,813
108,서울,2017-04-04 05:00,7.2,,.6,20,55,1013.8,,,0,0,,831
108,서울,2017-04-04 06:00,7,,1,20,57,1014.3,,,0,0,,835
108,서울,2017-04-04 07:00,6.7,,2.1,20,58,1014.6,0,.09,0,0,,801
108,서울,2017-04-04 08:00,8.8,,1.8,70,44,1015.1,.9,.51,0,0,,833
108,서울,2017-04-04 09:00,11.7,,1,50,34,1015.3,1,1.07,2,0,,914
108,서울,2017-04-04 10:00,15.1,,1.6,140,27,1015.2,1,1.63,2,0,,989
108,서울,2017-04-04 11:00,16.9,,1.2,140,29,1014.8,1,2.05,2,0,,826
108,서울,2017-04-04 12:00,19,,1.9,200,28,1014.2,1,2.46,4,0,,697
108,서울,2017-04-04 13:00,20.4,,2,230,25,1013.4,1,2.44,6,0,,755
108,서울,2017-04-04 14:00,21.3,,3.8,250,21,1012.4,1,2.36,7,0,,875
108,서울,2017-04-04 15:00,21.4,,3.8,230,21,1011.8,1,2.04,7,0,,1022
108,서울,2017-04-04 16:00,20.8,,3.2,270,22,1011.7,1,1.76,6,0,,1135
108,서울,2017-04-04 17:00,19.5,,3.7,270,23,1011.9,1,1.21,1,0,,1245
108,서울,2017-04-04 18:00,17.7,,4.1,270,25,1011.7,1,.64,1,0,,1301
108,서울,2017-04-04 19:00,15.6,,3.2,250,30,1011.8,0,.06,,1,64,1211
108,서울,2017-04-04 20:00,14.7,,1.6,290,31,1012.1,,,,9,59,1175
108,서울,2017-04-04 21:00,14.3,,1.7,290,35,1012.4,,,9,0,,921
108,서울,2017-04-04 22:00,14,,1.6,340,33,1012,,,,9,53,881
108,서울,2017-04-04 23:00,13.6,,1.5,180,29,1011.6,,,,9,52,1154
108,서울,2017-04-05 00:00,13.3,,.8,270,29,1011.3,,,9,0,,1226
108,서울,2017-04-05 01:00,13.2,,2.4,250,29,1011,,,,9,53,1271
108,서울,2017-04-05 02:00,12.8,,2,250,38,1011.1,,,,10,49,802
108,서울,2017-04-05 03:00,12.3,,1.5,250,36,1010.8,,,9,0,,966
108,서울,2017-04-05 04:00,11.9,,.6,340,41,1010.8,,,10,10,39,879
108,서울,2017-04-05 05:00,11.5,,.5,50,43,1010.4,,,10,10,39,869
108,서울,2017-04-05 06:00,11.4,0,.8,360,35,1010.7,,,10,5,19,1100
108,서울,2017-04-05 07:00,11.6,0,2,50,37,1010.6,0,.04,10,1,19,1143
108,서울,2017-04-05 08:00,11.9,0,.8,360,45,1010.8,0,.12,10,6,16,965
108,서울,2017-04-05 09:00,11.9,.2,2.4,50,54,1010.3,0,.21,10,6,16,935
108,서울,2017-04-05 10:00,12.5,,3.6,70,42,1010.2,0,.32,10,4,18,1104
108,서울,2017-04-05 11:00,13.1,0,3.1,70,48,1009.8,0,.5,10,7,14,1012
108,서울,2017-04-05 12:00,14,.1,2.8,90,42,1008.6,0,.55,10,8,15,1518
108,서울,2017-04-05 13:00,14.1,.1,3.2,110,50,1007.4,0,.52,10,8,10,1645
108,서울,2017-04-05 14:00,13.4,.1,3.7,90,62,1006,0,.34,10,8,10,969
108,서울,2017-04-05 15:00,12.4,2,3.8,90,75,1005.1,0,.25,10,8,9,489
108,서울,2017-04-05 16:00,11.2,4.5,4.2,50,90,1003.5,0,.14,10,8,8,239
108,서울,2017-04-05 17:00,10.8,4.5,4.4,70,91,1002.8,0,.16,10,8,8,267
108,서울,2017-04-05 18:00,10.8,2.5,3.9,70,92,1002.2,0,.11,10,8,8,250
108,서울,2017-04-05 19:00,10.8,4,3,50,94,1001.8,0,.03,10,8,4,152
108,서울,2017-04-05 20:00,10.8,2,4.2,70,94,1001.6,,,10,7,8,188
108,서울,2017-04-05 21:00,11,2.5,2.9,50,95,1001.5,,,10,8,8,177
108,서울,2017-04-05 22:00,11.4,3,1.8,20,98,1001.3,,,10,8,8,128
108,서울,2017-04-05 23:00,11.7,6,.9,360,98,1001,,,10,9,8,112
108,서울,2017-04-06 00:00,12.4,6,2.4,230,99,1000.6,,,10,9,8,232
108,서울,2017-04-06 01:00,12.1,2,3.3,230,98,1000.4,,,10,7,8,328
108,서울,2017-04-06 02:00,11.7,0,3.9,200,98,1000.4,,,10,8,7,150
108,서울,2017-04-06 03:00,11,.5,3.4,230,98,1000.1,,,10,7,8,137
108,서울,2017-04-06 04:00,10.8,0,3.3,200,98,999.9,,,10,10,9,91
108,서울,2017-04-06 05:00,10.7,0,2.5,200,99,1000,,,10,10,7,78
108,서울,2017-04-06 06:00,10.5,0,2.9,230,99,999.9,,,10,7,8,107
108,서울,2017-04-06 07:00,10,.5,3.5,230,99,1000.9,0,.02,10,10,8,106
108,서울,2017-04-06 08:00,9.7,0,3,230,99,1001.7,0,.07,10,10,7,165
108,서울,2017-04-06 09:00,9.5,0,2.7,200,99,1002.1,0,.18,10,10,6,182
108,서울,2017-04-06 10:00,9.6,0,3.3,200,99,1002.5,0,.36,10,10,8,269
108,서울,2017-04-06 11:00,10.2,,2.8,200,91,1002.8,0,.58,10,10,8,634
108,서울,2017-04-06 12:00,10.3,,1.4,250,89,1002.6,0,.27,10,10,7,599
108,서울,2017-04-06 13:00,11.2,,2.7,230,80,1002.3,.1,.72,9,9,10,1013
108,서울,2017-04-06 14:00,12,,1.9,230,76,1001.6,.1,.87,9,9,10,1216
108,서울,2017-04-06 15:00,11.6,,3.2,200,80,1001.7,.1,.66,10,10,7,628
108,서울,2017-04-06 16:00,11.4,,2.3,250,79,1001.4,0,.4,9,9,8,1138
108,서울,2017-04-06 17:00,10.6,0,3.3,270,83,1001.8,0,.22,10,10,6,1108
108,서울,2017-04-06 18:00,10.6,0,.8,230,84,1001.8,0,.22,9,9,8,1091
108,서울,2017-04-06 19:00,10.4,,1.7,270,84,1002.1,0,.09,,10,3,1337
108,서울,2017-04-06 20:00,10.2,,.5,270,84,1002.4,,,,10,3,1668
108,서울,2017-04-06 21:00,10.1,,1.7,270,86,1003.3,,,9,9,8,459
108,서울,2017-04-06 22:00,10,,2.1,270,86,1003.9,,,,10,3,486
108,서울,2017-04-06 23:00,9.9,,1.4,270,86,1003.9,,,,10,3,620
108,서울,2017-04-07 00:00,9.9,,1.3,270,85,1004,,,9,9,,522
108,서울,2017-04-07 01:00,9.7,,2.6,250,86,1004.5,,,,9,3,448
108,서울,2017-04-07 02:00,9.4,,.9,250,87,1004.5,,,,6,3,387
108,서울,2017-04-07 03:00,9.2,,1.8,250,88,1004,,,9,9,8,312
108,서울,2017-04-07 04:00,9,,1.9,270,90,1004,,,9,9,8,260
108,서울,2017-04-07 05:00,9,,2.1,250,90,1004.4,,,9,9,8,245
108,서울,2017-04-07 06:00,9,,2.6,270,90,1005,,,9,9,8,253
108,서울,2017-04-07 07:00,9.2,,.8,90,90,1005.7,0,.07,9,9,8,347
108,서울,2017-04-07 08:00,9.8,,.3,0,83,1005.5,0,.3,10,10,5,471
108,서울,2017-04-07 09:00,11.5,,2.7,50,75,1005.8,.2,.68,9,9,8,657
108,서울,2017-04-07 10:00,14.5,,2.2,90,61,1005.2,.7,1.42,7,7,9,772
108,서울,2017-04-07 11:00,16.2,,2.9,70,57,1005,1,2.1,4,0,,946
108,서울,2017-04-07 12:00,17.7,,2.4,20,50,1004.4,1,2.53,6,0,,1129
108,서울,2017-04-07 13:00,19.1,,1.7,290,44,1003.8,1,2.69,7,0,,1155
108,서울,2017-04-07 14:00,21.3,,1.3,290,36,1002.9,1,2.45,2,0,,1368
108,서울,2017-04-07 15:00,22.8,,1.1,110,37,1002.2,1,2.35,3,0,,1296
108,서울,2017-04-07 16:00,23,,2.5,200,40,1001.4,1,1.84,2,0,,921
108,서울,2017-04-07 17:00,20.9,,4.2,270,51,1001.3,1,1.24,1,0,,686
108,서울,2017-04-07 18:00,19.4,,3.1,250,55,1001.8,1,.61,2,0,,649
108,서울,2017-04-07 19:00,16.9,,3.5,270,64,1001.6,.1,.11,,0,,754
108,서울,2017-04-07 20:00,15.2,,1.3,230,68,1002,,,,0,,747
108,서울,2017-04-07 21:00,14.3,,1.7,230,72,1002.7,,,8,0,,820
108,서울,2017-04-07 22:00,13.3,,1.4,230,76,1003.1,,,,0,,780
108,서울,2017-04-07 23:00,12.8,,1.8,200,79,1003.2,,,,0,,733
108,서울,2017-04-08 00:00,12.3,,1.2,270,78,1003.2,,,8,0,,629
108,서울,2017-04-08 01:00,11.9,,1.8,250,78,1003.2,,,,0,,574
108,서울,2017-04-08 02:00,11.3,,2,250,78,1003.3,,,,0,,548
108,서울,2017-04-08 03:00,10.6,,1.8,250,80,1003.2,,,9,0,,512
108,서울,2017-04-08 04:00,9.9,,1.1,230,82,1003.2,,,9,0,,412
108,서울,2017-04-08 05:00,9.4,,2.5,250,85,1003,,,9,0,,370
108,서울,2017-04-08 06:00,9.1,,1.8,250,87,1003.1,,,7,2,10,266
108,서울,2017-04-08 07:00,8.6,,2,250,89,1003.7,0,.09,7,1,2,223
108,서울,2017-04-08 08:00,9.1,,1.3,230,88,1003.9,0,.39,8,8,8,224
108,서울,2017-04-08 09:00,10.2,,2.6,270,84,1004.1,0,.82,8,8,8,261
108,서울,2017-04-08 10:00,12,,2.1,230,76,1003.7,.8,1.54,6,2,10,342
108,서울,2017-04-08 11:00,14.7,,2.3,200,65,1003.4,1,2.07,7,0,,399
108,서울,2017-04-08 12:00,15.8,,2.5,270,61,1002.9,1,2.02,6,0,,455
108,서울,2017-04-08 13:00,17.8,,2.7,200,56,1002.1,1,2.5,7,0,,524
108,서울,2017-04-08 14:00,18.6,,2.8,250,54,1001.5,1,2.14,7,0,,619
108,서울,2017-04-08 15:00,19.4,,3.4,270,50,1000.6,1,2.24,9,0,,737
108,서울,2017-04-08 16:00,19.5,,2.6,250,54,1000,1,1.56,9,0,,579
108,서울,2017-04-08 17:00,16.9,,2.4,270,64,1000.1,.1,.43,9,2,10,570
108,서울,2017-04-08 18:00,15.2,,3.7,270,70,1000.4,0,.39,9,0,,588
108,서울,2017-04-08 19:00,13.5,,3.3,250,76,1000.5,0,.12,,7,46,538
108,서울,2017-04-08 20:00,13,,2.7,200,76,1000.6,0,0,,6,46,528
108,서울,2017-04-08 21:00,12.5,,4,270,76,1001.3,,,8,0,,525
108,서울,2017-04-08 22:00,12.1,,3.5,250,76,1001.9,,,,9,37,450
108,서울,2017-04-08 23:00,11.4,.2,2.8,250,84,1002.5,,,10,7,9,350
108,서울,2017-04-09 00:00,11.3,.3,4.3,290,88,1002.3,,,10,5,,295
108,서울,2017-04-09 01:00,11.4,.1,.9,250,89,1002.2,,,10,3,10,289
108,서울,2017-04-09 02:00,11.6,.4,0,0,90,1002,,,10,3,8,284
108,서울,2017-04-09 03:00,11.7,0,.6,70,91,1001.9,,,10,4,10,239
108,서울,2017-04-09 04:00,11.9,0,2.1,290,90,1001.5,,,8,3,12,228
108,서울,2017-04-09 05:00,11.1,0,2,250,92,1001.9,,,2,2,12,202
108,서울,2017-04-09 06:00,10.7,,1.3,250,93,1002.7,,,10,10,2,177
108,서울,2017-04-09 07:00,10.7,,1.2,250,92,1003.1,0,.11,10,10,2,186
108,서울,2017-04-09 08:00,11.3,,1.4,270,90,1003.8,0,.45,4,4,8,230
108,서울,2017-04-09 09:00,12.8,,1.8,70,81,1004.1,.1,.68,5,5,10,325
108,서울,2017-04-09 10:00,14.7,,3.6,50,76,1004.1,.8,1.23,5,3,10,447
108,서울,2017-04-09 11:00,17.1,,5.6,50,52,1003.8,1,2.14,7,3,12,2000
108,서울,2017-04-09 12:00,18.3,,4.4,70,46,1003.8,.8,2.14,6,6,12,1996
108,서울,2017-04-09 13:00,19.5,,4.2,70,38,1003.8,1,2.39,6,6,14,2000
108,서울,2017-04-09 14:00,20,,4,90,39,1003.6,1,2.49,7,4,15,2000
108,서울,2017-04-09 15:00,20.5,,4.2,70,36,1003.6,1,2.39,7,3,10,2000
